HHID,Home,Urb,Comp,Child,Day,SEC,NumCars,FEV,PHEV,EV,Age,Driver,Gender,Wstat,pAge,pDriver,pGender,pWstat
149535,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149534,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149533,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149536,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149537,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149538,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149539,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149540,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149541,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149542,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149543,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149544,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149545,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149546,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149547,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149549,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149548,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149550,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149552,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149551,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149553,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149554,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149555,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149557,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149556,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149558,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149560,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149559,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149561,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149562,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149563,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149564,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149565,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149568,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149567,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149566,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149569,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149570,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149571,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149572,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149573,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149575,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149574,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149576,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149577,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149578,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149579,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149580,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149581,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149582,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149584,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149583,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149585,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149587,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149586,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149588,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149590,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149589,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149591,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149592,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149593,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149594,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149596,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149595,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149597,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149598,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149599,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149602,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149601,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149604,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149603,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149600,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149605,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149607,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149606,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149609,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149608,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149610,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149611,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149612,5703,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149614,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149615,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149613,5709,3,0,0,0,0,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149616,5709,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149617,5709,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149619,5709,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149618,5709,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149621,5703,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149620,5709,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149622,5709,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149624,5709,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149625,5709,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149623,5703,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149626,5709,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149628,5703,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149627,5709,3,0,0,0,1,0,false,false,false,3,false,0,0,NA,NA,NA,NA
149629,5703,3,0,0,0,1,0,false,false,false,3,true,0,0,NA,NA,NA,NA
149631,5703,3,0,0,0,1,0,false,false,false,3,true,0,0,NA,NA,NA,NA
149633,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149632,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149630,5709,3,0,0,0,1,0,false,false,false,3,true,0,0,NA,NA,NA,NA
149634,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149637,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149635,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149636,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149639,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149638,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149642,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149640,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149641,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149643,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149644,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149645,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149646,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149648,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149647,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149649,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149651,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149650,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149652,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149653,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149655,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149654,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149657,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149658,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149656,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149659,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149661,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149660,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149662,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149663,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149665,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149664,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149666,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149667,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149668,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149669,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149671,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149672,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149670,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149673,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149674,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149675,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149676,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149678,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149677,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149679,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149680,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149681,5703,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149683,5709,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149682,5709,3,0,0,0,1,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149685,5703,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149684,5709,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149686,5703,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149687,5703,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149688,5709,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149689,5709,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149690,5709,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149692,5703,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149691,5709,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149695,5709,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149694,5709,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149693,5703,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149696,5703,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149697,5709,3,0,0,0,2,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149698,5709,3,0,0,0,2,2,false,false,false,3,true,0,0,NA,NA,NA,NA
149699,5709,3,0,0,0,2,2,false,false,false,3,true,0,0,NA,NA,NA,NA
149700,5709,3,0,0,0,2,2,false,false,false,3,true,0,0,NA,NA,NA,NA
149702,5709,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149701,5703,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149703,5703,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149704,5709,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149705,5709,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149706,5703,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149707,5709,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149708,5709,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149709,5703,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149710,5703,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149711,5703,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149713,5703,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149712,5703,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149714,5709,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149715,5709,3,0,0,0,3,1,false,false,false,3,true,0,0,NA,NA,NA,NA
149716,5703,3,0,0,0,3,2,false,false,false,3,true,0,0,NA,NA,NA,NA
149718,5709,3,0,0,0,3,2,false,false,false,3,true,0,0,NA,NA,NA,NA
149719,5709,3,0,2,0,1,0,false,false,false,3,true,0,0,NA,NA,NA,NA
149717,5703,3,0,0,0,3,2,false,false,false,3,true,0,0,NA,NA,NA,NA
149722,5703,3,0,2,0,3,2,false,false,false,3,true,0,0,NA,NA,NA,NA
149721,5709,3,0,2,0,1,0,false,false,false,3,true,0,0,NA,NA,NA,NA
149720,5709,3,0,2,0,1,0,false,false,false,3,true,0,0,NA,NA,NA,NA
149724,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149725,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149726,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149727,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149723,5709,3,0,2,0,3,2,false,false,false,3,true,0,0,NA,NA,NA,NA
149728,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149730,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149729,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149732,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149731,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149733,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149734,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149735,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149736,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149738,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149737,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149739,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149740,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149741,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149743,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149745,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149742,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149744,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149746,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149748,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149750,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149749,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149747,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149751,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149752,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149753,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149754,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149756,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149757,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149755,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149758,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149760,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149759,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149763,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149761,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149762,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149764,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149765,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149766,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149767,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149769,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149768,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149770,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149772,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149773,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149771,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149774,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149775,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149776,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149778,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149777,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149779,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149780,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149781,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149783,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149782,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149785,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149784,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149786,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149788,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149787,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149789,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149790,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149791,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149792,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149794,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149793,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149795,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149796,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149797,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149798,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149800,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149799,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149801,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149802,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149804,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149805,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149803,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149808,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149806,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149807,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149809,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149811,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149810,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149813,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149812,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149814,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149815,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149816,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149818,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149819,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149817,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149821,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149822,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149824,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149820,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149823,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149826,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149825,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149828,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149827,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149831,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149829,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149830,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149832,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149833,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149834,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149835,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149837,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149836,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149838,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149840,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149841,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149839,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149843,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149844,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149842,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149846,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149845,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149847,5703,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
149850,5709,3,0,0,0,0,0,false,false,false,4,false,0,0,NA,NA,NA,NA
